vintage_id,vintage_type,origin_date,issued_at_utc,forecast_date,horizon_day,target,model,model_version,forecast_version,forecast,lower_bound,upper_bound
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-02-27,29,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,8244.11,7051.87,9436.35
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-02-28,30,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5833.87,4639.54,7028.2
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-01,31,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4456.17,3259.76,5652.58
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-02,32,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,11461.82,10263.33,12660.31
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-03,33,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,7246.88,6046.31,8447.45
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-04,34,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6942.55,5739.9,8145.2
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-05,35,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,7392.72,6188.0,8597.44
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-06,36,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,7573.45,6366.67,8780.23
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-07,37,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5844.96,4636.11,7053.81
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-08,38,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4464.63,3253.72,5675.54
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-09,39,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,11073.47,9860.51,12286.43
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-10,40,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6796.6,5581.58,8011.62
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-11,41,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,7003.89,5786.82,8220.96
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-12,42,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6993.71,5774.6,8212.82
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-13,43,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,8618.48,7397.32,9839.64
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-14,44,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5856.05,4632.85,7079.25
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-15,45,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4473.1,3247.87,5698.33
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-16,46,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,11505.37,10278.11,12732.63
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-17,47,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,8000.42,6771.13,9229.71
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-18,48,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6899.39,5668.07,8130.71
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-19,49,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6959.82,5726.48,8193.16
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-20,50,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,7416.68,6181.32,8652.04
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-21,51,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5867.14,4629.76,7104.52
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-22,52,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4481.57,3242.18,5720.96
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-23,53,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,10091.8,8850.4,11333.2
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-24,54,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6634.84,5391.43,7878.25
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-25,55,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6790.73,5545.32,8036.14
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-26,56,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6863.76,5616.35,8111.17
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-27,57,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,7336.32,6086.91,8585.73
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-28,58,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5878.22,4626.82,7129.62
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-29,59,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4490.04,3236.65,5743.43
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-30,60,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,9692.83,8437.45,10948.21
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-03-31,61,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6595.39,5338.03,7852.75
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-01,62,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6500.51,5241.17,7759.85
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-02,63,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6901.66,5640.34,8162.98
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-03,64,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6994.68,5731.39,8257.97
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-04,65,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5889.31,4624.05,7154.57
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-05,66,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4498.5,3231.27,5765.73
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-06,67,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,9884.7,8615.5,11153.9
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-07,68,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6082.21,4811.05,7353.37
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-08,69,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6512.45,5239.33,7785.57
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-09,70,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6607.55,5332.47,7882.63
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-10,71,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6854.05,5577.02,8131.08
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-11,72,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5900.4,4621.42,7179.38
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-12,73,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4506.97,3226.04,5787.9
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-13,74,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,9687.02,8404.15,10969.89
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-14,75,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6939.57,5654.76,8224.38
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-15,76,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,7137.28,5850.53,8424.03
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-16,77,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6631.75,5343.06,7920.44
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-17,78,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,7141.24,5850.62,8431.86
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-18,79,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5911.49,4618.94,7204.04
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-19,80,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4515.44,3220.96,5809.92
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-20,81,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,8670.95,7374.55,9967.35
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-21,82,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6243.88,4945.56,7542.2
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-22,83,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6160.06,4859.82,7460.3
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-23,84,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6411.88,5109.72,7714.04
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-24,85,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6698.58,5394.51,8002.65
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-25,86,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5922.58,4616.6,7228.56
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-26,87,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4523.9,3216.01,5831.79
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-27,88,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,8623.84,7314.05,9933.63
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-28,89,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6076.89,4765.2,7388.58
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-29,90,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6449.21,5135.62,7762.8
vintage-20260129-f1_0_0,historical_backtest,2026-01-29,2026-01-29T23:59:59Z,2026-04-30,91,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6279.59,4964.1,7595.08
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-02-27,1,net_revenue_usd,driver_regression,1.0.0,1.0.0,8706.15,8434.38,8977.93
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-02-28,2,net_revenue_usd,driver_regression,1.0.0,1.0.0,9085.21,8812.9,9357.51
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-01,3,net_revenue_usd,driver_regression,1.0.0,1.0.0,8044.18,7771.34,8317.01
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-02,4,net_revenue_usd,driver_regression,1.0.0,1.0.0,7532.88,7259.53,7806.24
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-03,5,net_revenue_usd,driver_regression,1.0.0,1.0.0,7644.89,7371.0,7918.77
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-04,6,net_revenue_usd,driver_regression,1.0.0,1.0.0,8157.37,7882.96,8431.77
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-05,7,net_revenue_usd,driver_regression,1.0.0,1.0.0,7966.37,7691.45,8241.3
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-06,8,net_revenue_usd,driver_regression,1.0.0,1.0.0,8484.11,8208.66,8759.56
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-07,9,net_revenue_usd,driver_regression,1.0.0,1.0.0,8816.71,8540.74,9092.68
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-08,10,net_revenue_usd,driver_regression,1.0.0,1.0.0,7819.43,7542.94,8095.92
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-09,11,net_revenue_usd,driver_regression,1.0.0,1.0.0,7197.33,6920.32,7474.34
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-10,12,net_revenue_usd,driver_regression,1.0.0,1.0.0,7787.92,7510.4,8065.45
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-11,13,net_revenue_usd,driver_regression,1.0.0,1.0.0,7882.62,7604.58,8160.67
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-12,14,net_revenue_usd,driver_regression,1.0.0,1.0.0,8071.97,7793.41,8350.53
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-13,15,net_revenue_usd,driver_regression,1.0.0,1.0.0,8365.01,8085.94,8644.09
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-14,16,net_revenue_usd,driver_regression,1.0.0,1.0.0,9289.78,9010.19,9569.37
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-15,17,net_revenue_usd,driver_regression,1.0.0,1.0.0,8514.15,8234.05,8794.25
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-16,18,net_revenue_usd,driver_regression,1.0.0,1.0.0,8362.63,8082.02,8643.25
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-17,19,net_revenue_usd,driver_regression,1.0.0,1.0.0,7290.57,7009.44,7571.69
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-18,20,net_revenue_usd,driver_regression,1.0.0,1.0.0,7621.89,7340.26,7903.53
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-19,21,net_revenue_usd,driver_regression,1.0.0,1.0.0,7895.88,7613.74,8178.03
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-20,22,net_revenue_usd,driver_regression,1.0.0,1.0.0,8183.22,7900.56,8465.87
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-21,23,net_revenue_usd,driver_regression,1.0.0,1.0.0,8543.85,8260.69,8827.02
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-22,24,net_revenue_usd,driver_regression,1.0.0,1.0.0,7518.25,7234.58,7801.92
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-23,25,net_revenue_usd,driver_regression,1.0.0,1.0.0,6899.92,6615.74,7184.09
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-24,26,net_revenue_usd,driver_regression,1.0.0,1.0.0,7194.28,6909.6,7478.97
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-25,27,net_revenue_usd,driver_regression,1.0.0,1.0.0,7581.61,7296.43,7866.8
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-26,28,net_revenue_usd,driver_regression,1.0.0,1.0.0,7627.82,7342.13,7913.51
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-27,29,net_revenue_usd,driver_regression,1.0.0,1.0.0,7950.34,7664.15,8236.53
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-28,30,net_revenue_usd,driver_regression,1.0.0,1.0.0,8275.16,7988.46,8561.85
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-29,31,net_revenue_usd,driver_regression,1.0.0,1.0.0,7471.6,7184.41,7758.79
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-30,32,net_revenue_usd,driver_regression,1.0.0,1.0.0,6703.32,6415.63,6991.01
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-03-31,33,net_revenue_usd,driver_regression,1.0.0,1.0.0,7163.9,6875.71,7452.09
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-01,34,net_revenue_usd,driver_regression,1.0.0,1.0.0,7243.32,6954.63,7532.01
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-02,35,net_revenue_usd,driver_regression,1.0.0,1.0.0,7623.29,7334.11,7912.48
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-03,36,net_revenue_usd,driver_regression,1.0.0,1.0.0,8122.72,7833.04,8412.4
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-04,37,net_revenue_usd,driver_regression,1.0.0,1.0.0,8089.58,7799.41,8379.76
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-05,38,net_revenue_usd,driver_regression,1.0.0,1.0.0,7100.1,6809.43,7390.77
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-06,39,net_revenue_usd,driver_regression,1.0.0,1.0.0,6647.51,6356.35,6938.68
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-07,40,net_revenue_usd,driver_regression,1.0.0,1.0.0,7054.58,6762.92,7346.23
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-08,41,net_revenue_usd,driver_regression,1.0.0,1.0.0,7218.48,6926.33,7510.63
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-09,42,net_revenue_usd,driver_regression,1.0.0,1.0.0,7340.19,7047.54,7632.83
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-10,43,net_revenue_usd,driver_regression,1.0.0,1.0.0,8005.29,7712.15,8298.42
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-11,44,net_revenue_usd,driver_regression,1.0.0,1.0.0,8101.85,7808.23,8395.47
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-12,45,net_revenue_usd,driver_regression,1.0.0,1.0.0,7159.48,6865.37,7453.59
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-13,46,net_revenue_usd,driver_regression,1.0.0,1.0.0,6466.69,6172.09,6761.28
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-14,47,net_revenue_usd,driver_regression,1.0.0,1.0.0,7793.78,7498.7,8088.87
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-15,48,net_revenue_usd,driver_regression,1.0.0,1.0.0,8114.35,7818.78,8409.92
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-16,49,net_revenue_usd,driver_regression,1.0.0,1.0.0,8122.33,7826.27,8418.39
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-17,50,net_revenue_usd,driver_regression,1.0.0,1.0.0,7892.41,7595.87,8188.95
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-18,51,net_revenue_usd,driver_regression,1.0.0,1.0.0,7972.1,7675.07,8269.12
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-19,52,net_revenue_usd,driver_regression,1.0.0,1.0.0,7122.55,6825.04,7420.06
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-20,53,net_revenue_usd,driver_regression,1.0.0,1.0.0,6515.11,6217.12,6813.1
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-21,54,net_revenue_usd,driver_regression,1.0.0,1.0.0,6680.0,6381.53,6978.47
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-22,55,net_revenue_usd,driver_regression,1.0.0,1.0.0,6983.22,6684.27,7282.17
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-23,56,net_revenue_usd,driver_regression,1.0.0,1.0.0,7262.02,6962.59,7561.46
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-24,57,net_revenue_usd,driver_regression,1.0.0,1.0.0,7886.35,7586.44,8186.27
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-25,58,net_revenue_usd,driver_regression,1.0.0,1.0.0,7975.11,7674.72,8275.5
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-26,59,net_revenue_usd,driver_regression,1.0.0,1.0.0,7022.41,6721.55,7323.28
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-27,60,net_revenue_usd,driver_regression,1.0.0,1.0.0,6568.62,6267.27,6869.96
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-28,61,net_revenue_usd,driver_regression,1.0.0,1.0.0,6720.11,6418.29,7021.94
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-29,62,net_revenue_usd,driver_regression,1.0.0,1.0.0,7170.53,6868.24,7472.83
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-04-30,63,net_revenue_usd,driver_regression,1.0.0,1.0.0,7164.89,6862.12,7467.66
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-01,64,net_revenue_usd,driver_regression,1.0.0,1.0.0,7672.41,7369.16,7975.66
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-02,65,net_revenue_usd,driver_regression,1.0.0,1.0.0,8032.95,7729.23,8336.66
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-03,66,net_revenue_usd,driver_regression,1.0.0,1.0.0,6886.11,6581.92,7190.3
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-04,67,net_revenue_usd,driver_regression,1.0.0,1.0.0,6275.23,5970.57,6579.9
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-05,68,net_revenue_usd,driver_regression,1.0.0,1.0.0,6719.64,6414.51,7024.78
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-06,69,net_revenue_usd,driver_regression,1.0.0,1.0.0,6998.72,6693.11,7304.32
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-07,70,net_revenue_usd,driver_regression,1.0.0,1.0.0,7268.32,6962.25,7574.4
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-08,71,net_revenue_usd,driver_regression,1.0.0,1.0.0,7681.84,7375.3,7988.39
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-09,72,net_revenue_usd,driver_regression,1.0.0,1.0.0,7776.61,7469.59,8083.62
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-10,73,net_revenue_usd,driver_regression,1.0.0,1.0.0,7005.55,6698.07,7313.03
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-11,74,net_revenue_usd,driver_regression,1.0.0,1.0.0,6295.61,5987.66,6603.55
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-12,75,net_revenue_usd,driver_regression,1.0.0,1.0.0,6552.9,6244.49,6861.31
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-13,76,net_revenue_usd,driver_regression,1.0.0,1.0.0,6801.21,6492.33,7110.09
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-14,77,net_revenue_usd,driver_regression,1.0.0,1.0.0,7896.11,7586.77,8205.45
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-15,78,net_revenue_usd,driver_regression,1.0.0,1.0.0,8415.76,8105.96,8725.57
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-16,79,net_revenue_usd,driver_regression,1.0.0,1.0.0,8700.6,8390.33,9010.87
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-17,80,net_revenue_usd,driver_regression,1.0.0,1.0.0,6677.1,6366.37,6987.84
vintage-20260226-f1_0_0,historical_backtest,2026-02-26,2026-02-26T23:59:59Z,2026-05-18,81,net_revenue_usd,driver_regression,1.0.0,1.0.0,6192.74,5881.54,6503.93
